movie_id,title,original_title,original_language,release_date,runtime,budget,revenue,vote_average,vote_count,popularity,genres,production_companies,production_countries,release_year,release_month,director,actors
32161,첼로: 홍미주 일가 살인사건,첼로: 홍미주 일가 살인사건,ko,2005-08-18,94,0,0,6.1,71,2.8561,"['공포', '미스터리']",['Tube Entertainment'],['KR'],2005.0,8.0,Lee Woo-chul,"Sung Hyun-ah, Park Da-an, Jung Ho-bin, Wang Bit-na, Choi Ji-eun"
32163,미스터 소크라테스,미스터 소크라테스,ko,2005-11-11,109,0,0,6.2,35,1.3009,"['액션', '범죄']","['Lotte Entertainment', 'Ozone Film']",['KR'],2005.0,11.0,Choi Jin-won,"Kim Rae-won, Kang Shin-il, Lee Jong-hyuk, Yoon Tae-young, Park Sung-woong"
32168,태풍,태풍,ko,2005-12-14,124,0,0,6.0,45,0.7241,"['액션', '스릴러']",['Zininsa Film Production'],['KR'],2005.0,12.0,Kwak Kyung-taek,"Jang Dong-gun, Lee Jung-jae, Lee Mi-yeon, Kim Kap-soo, David Lee McInnis"
32170,여고괴담 4: 목소리,여고괴담 4: 목소리,ko,2005-07-15,104,0,2041000,6.7,87,0.7744,"['공포', '미스터리']","['CJ Entertainment', 'Cinema Service', 'Cine2000']",['KR'],2005.0,7.0,Choi Equan,"Kim Ok-vin, Seo Ji-hye, Cha Ye-ryun, Kim Seo-hyung, Lim Hyun-kyung"
32213,공공의 적 2,공공의 적 2,ko,2005-01-27,148,0,0,7.2,37,0.9793,"['액션', '범죄']","['Cinema Service', 'CJ Entertainment']",['KR'],2005.0,1.0,Kang Woo-suk,"Sul Kyung-gu, Jung Jun-ho, Kang Shin-il, Park Keun-hyong, Byun Hee-bong"
32272,고死: 피의 중간고사,고사: 피의 중간고사,ko,2008-08-06,85,0,0,6.169,175,1.3587,"['공포', '스릴러']","['Mirovision', 'SK Telecom']",['KR'],2008.0,8.0,Chang,"Lee Beom-soo, Yoon Jung-hee, Nam Gyu-ri, Kim Bum, Son Yeo-eun"
33196,해운대,해운대,ko,2009-07-22,129,16000000,71641901,6.9,474,2.7069,"['액션', '드라마', '스릴러']","['Polygon Entertainment', 'CJ Entertainment', 'JK Film']",['KR'],2009.0,7.0,JK Youn,"Sul Kyung-gu, Ha Ji-won, Park Joong-hoon, Uhm Jung-hwa, Lee Min-ki"
33199,후회하지 않아,후회하지 않아,ko,2006-11-16,113,0,0,5.868,34,1.144,"['드라마', '로맨스']","['Generation Blue Films', 'DCG Plus', 'Fortissimo Films', 'CJ Entertainment']","['NL', 'KR']",2006.0,11.0,Leesong Hee-il,"Kim Nam-gil, Lee Young-hoon, Kim Dong-wook, Jung Seung-kil, Hwang Choon-ha"
33251,집으로...,집으로...,ko,2002-04-05,87,2000000,0,7.964,223,1.1453,"['드라마', '가족']","['CJ Entertainment', 'Tube Pictures', 'Tube Entertainment']",['KR'],2002.0,4.0,Lee Jeong-hyang,"Kim Eul-boon, Yoo Seung-ho, Dong Hyo-hee, Min Kyung-Hyun, Yim Eun-kyung"
33794,아랑,아랑,ko,2006-06-28,97,0,0,5.732,41,1.3362,['공포'],"['Lotte Entertainment', 'The Dream & Pictures']",['KR'],2006.0,6.0,Ahn Sang-hoon,"Song Yun-ah, Lee Dong-wook, Lee Jong-soo, Kim Hae-in, Choo So-yeong"
35010,슈퍼맨이었던 사나이,슈퍼맨이었던 사나이,ko,2008-01-31,102,4250000,3848034,7.4,64,1.0979,"['코미디', '드라마', '로맨스']",['CJ Entertainment'],['KR'],2008.0,1.0,Chung Yoon-chul,"Hwang Jung-min, Jun Ji-hyun, Jin Ji-hee, Do Yong-gu, Sun Woo-sun"
35821,낮술,낮술,ko,2009-02-05,116,0,0,6.9,17,2.0943,"['드라마', '코미디']","['StONEwork', 'Korean Film Council', 'Jinjin Pictures', 'Finecut']",['KR'],2009.0,2.0,Noh Young-seok,"Song Sam-dong, Sang-yeop Yuk, Kang-hee Kim, Seong-joon Tak, Lan-hee Lee"
35836,어느날 갑자기 네번째 이야기: 죽음의 숲,어느날 갑자기 네번째 이야기: 죽음의 숲,ko,2006-08-17,99,0,0,4.0,7,1.5875,['공포'],['CJ Entertainment'],['KR'],2006.0,8.0,Kim Jung-min,"Lee Jong-hyuk, So I-hyeon, Kim Young-jun, Park Choong-seon, Kim Jung-min"
36164,기다리다 미쳐,기다리다 미쳐,ko,2008-01-01,108,0,0,5.5,6,1.0879,"['코미디', '로맨스']","['iFilm', 'Blue Bus Pictures', 'Cinema Service', 'CJ Entertainment']",['KR'],2008.0,1.0,Ryoo Seung-jin,"Son Tae-young, Jang Keun-suk, Jang Hee-jin, Danny Ahn, Yoo In-young"
36170,허밍,허밍,ko,2008-03-13,96,0,0,5.8,9,1.4524,"['로맨스', '드라마']","['The Dream & Pictures', 'Lotte Entertainment']",['KR'],2008.0,3.0,Park Dae-young,"Han Ji-hye, Lee Chun-hee, Jung Jae-jin, Kim Su-hyun, Kim Chun-sik"
36329,파주,파주,ko,2009-10-28,111,0,0,6.0,20,0.6056,"['드라마', '로맨스']","['M-Line Distribution', 'Myung Films', 'TPS Company', 'MK Pictures']",['KR'],2009.0,10.0,Park Chan-ok,"Lee Sun-kyun, Seo Woo, Shim Yi Young, Han Yeri, Lee Kyung-young"
36681,시크릿,시크릿,ko,2009-12-03,110,0,0,6.4,34,1.0981,"['스릴러', '범죄']","['JK Film', 'CJ Entertainment']",['KR'],2009.0,12.0,Yoon Jae-goo,"Cha Seung-won, Song Yun-ah, Ryu Seung-ryong, Park Won-sang, Oh Jung-se"
37502,천군,천군,ko,2005-06-14,106,8000000,0,6.0,30,1.6176,"['SF', '액션', '코미디']","['Sidus', 'Showbox']",['KR'],2005.0,6.0,Min Joon-ki,"Park Joong-hoon, Kim Seung-woo, Hwang Jung-min, Gong Hyo-jin, Kim Seung-cheol"
37837,"열세살, 수아","열세살, 수아",ko,2007-07-26,95,0,0,6.2,6,1.609,"['가족', '드라마']",['Soo Film'],['KR'],2007.0,7.0,Kim Hee-jung,"Lee Se-young, Chu Sang-mi, Choi Moo-seong, Kim Yoon-ah, Jeong Ji-an"
37838,경계,경계,mn,2007-11-08,123,0,0,4.2,6,0.4406,['드라마'],"['G21M', 'Arizona Films', 'CNC', 'Korean Film Council']","['FR', 'MN', 'KR']",2007.0,11.0,Zhang Lu,"Bat-Ulzii Osor, Dong-ho Shin, Suh Jung, Bakchul, Bayasgalan Jadamba"
37840,사랑따윈 필요없어,사랑따윈 필요없어,ko,2006-11-09,119,0,0,6.6,22,0.4353,['드라마'],"['Sidus', 'Cineclick Asia', 'IM Pictures', 'CJ Entertainment']",['KR'],2006.0,11.0,Lee Cheol-ha,"Kim Joo-hyuk, Moon Geun-young, Jo Jae-yun, Do Ji-won, Jin Goo"
37870,국가대표,국가대표,ko,2009-07-29,139,0,0,6.1,29,0.8734,"['코미디', '드라마']","['KM Culture', 'Showbox', 'Michigan Venture Capital', 'Boston Investments']",['KR'],2009.0,7.0,Kim Yong-hwa,"Ha Jung-woo, Sung Dong-il, Kim Ji-seok, Kim Dong-wook, Choi Jae-hwan"
38000,가면,가면,ko,2007-12-27,99,0,0,6.5,24,1.3458,"['스릴러', '범죄', '미스터리']",['DRM Entertainment'],['KR'],2007.0,12.0,Yun-ho Yang,"Kim Kang-woo, Kim Gyu-ri, Lee Soo-kyung, Park Won-sang, Jeon Chang-geol"
38011,6월의 일기,6월의 일기,ko,2005-12-01,105,0,0,6.3,39,1.7074,"['스릴러', '범죄', '드라마', '미스터리']",[],['KR'],2005.0,12.0,Im Kyung-soo,"Eric Mun, Shin Eun-kyung, Yunjin Kim, Jang Ki-bum, Maeng Se-chang"
38015,타짜,타짜,ko,2006-09-28,139,0,39212715,6.9,88,1.8379,"['범죄', '코미디']","['CJ Entertainment', 'Sidus']",['KR'],2006.0,9.0,Choi Dong-hoon,"Cho Seung-woo, Kim Hye-soo, Baek Yoon-sik, Yoo Hai-jin, Kim Eung-soo"
38054,오로라 공주,오로라 공주,ko,2005-10-27,106,0,0,6.0,48,1.879,"['범죄', '드라마', '미스터리']","['Cinema Service', 'East Film', 'CJ Entertainment']",['KR'],2005.0,10.0,Pang Eun-jin,"Uhm Jung-hwa, Moon Sung-keun, Kwon Oh-joong, Hyun Young, Kim Yong-geon"
38069,보트,보트,ja,2009-05-28,115,0,0,5.6,4,0.5933,['드라마'],['Sponge'],"['KR', 'JP']",2009.0,5.0,Kim Young-nam,"Ha Jung-woo, Satoshi Tsumabuki, Cha Soo-yeon, Eri Tokunaga, Lee Dae-yeon"
38963,바르게 살자,바르게 살자,ko,2007-08-18,102,0,14961069,7.3,80,1.7715,"['코미디', '액션', '범죄']","['Film It Suda', 'Barunson E&A', 'Sio Film']",['KR'],2007.0,8.0,Ra Hee-chan,"Jung Jae-young, Son Byung-ho, Shin Gu, Lee Yong-i, Kim Kyu-chul"
38983,주유소 습격사건 2,주유소 습격사건 2,ko,2010-01-21,111,0,0,6.2,13,0.7896,"['액션', '코미디']",['Cinema Service'],['KR'],2010.0,1.0,Kim Sang-jin,"Ji Hyun-woo, Jo Han-sun, Moon Won-ju, Jeong Jae-hoon, Park Young-kyu"
39021,싸움의 기술,싸움의 기술,ko,2006-01-05,100,0,0,5.9,36,0.4384,"['액션', '코미디']","['CJ Entertainment', 'Corea Entertainment']",['KR'],2006.0,1.0,Shin Han-sol,"Baek Yoon-sik, Jae Hee, Kim Eung-soo, Choi Yeo-jin, Park Won-sang"
39139,플라이 대디,플라이 대디,ko,2006-08-03,112,0,0,5.6,11,0.8393,"['액션', '드라마']","['Cinema Service', 'CJ Entertainment', 'IM Pictures']",['KR'],2006.0,8.0,Choi Jong-tae,"Lee Moon-sik, Lee Joon-gi, Lee Yeon-su, Cho Seong-ha, Lee Jae-yong"
39439,라디오 스타,라디오 스타,ko,2006-09-27,115,0,0,7.0,14,0.8782,"['드라마', '코미디']","['Cineworld', 'Achim Pictures', 'Cinema Service']",['KR'],2006.0,9.0,Lee Joon-ik,"Park Joong-hoon, Ahn Sung-ki, Choi Jung-yoon, Ahn Mi-na, Jeong Seok-yong"
39697,저수지에서 건진 치타,저수지에서 건진 치타,ko,2007-10-25,88,0,0,4.8,5,0.9098,"['드라마', '스릴러']","['Relay Film', 'Indiestory']",['KR'],2007.0,10.0,Yang Hae-hun,"Im Ji-gyu, Lee Jae-yong, Yoon Chae-yeong, Im Ji-yeon, Cho Seong-ha"
40049,펀치 레이디,펀치 레이디,ko,2007-10-25,121,0,0,5.6,9,0.9213,"['액션', '드라마']","['Prime Entertainment', 'Candle Media', 'Boston Investments']",['KR'],2007.0,10.0,Kang Hyo-jin,"Do Ji-won, Son Hyun-joo, Park Sang-wook, Sulli, Lee Mi-yun"
40099,펜트하우스 코끼리,펜트하우스 코끼리,ko,2009-11-05,145,0,0,5.1,19,2.7565,"['로맨스', '드라마']",['M-Line Distribution'],['KR'],2009.0,11.0,S.K. Jhung,"Jang Hyuk, Cho Dong-hyuk, Lee Sang-woo, Lee Min-jung, Hwang Woo-seul-hye"
40100,브라보 마이 라이프,브라보 마이 라이프,ko,2007-09-06,120,0,0,0.0,0,0.3628,['드라마'],['Showbox'],['KR'],2007.0,9.0,Park Young-hoon,"Baek Yoon-sik, Im Ha-ryong, Park Jun-gyu, Lee So-yeon, Kim Ye-ryeong"
40114,뚝방전설,뚝방전설,ko,2006-09-07,94,0,0,5.2,11,0.8973,"['액션', '범죄']",['Sidus'],['KR'],2006.0,9.0,Cho Beom-gu,"Park Gun-hyung, Lee Chun-hee, MC Mong, Oh Dal-su, Kim Su-hyun"
40122,폭력써클,폭력써클,ko,2006-10-19,100,0,0,6.6,47,1.6957,"['액션', '범죄']","['Taewon Entertainment', 'Showbox']",['KR'],2006.0,10.0,Park Ki-hyung,"Jang Hee-jin, Jung Kyung-ho, Kim So-yeon, Kim Ye-ryeong, Cho Jin-woong"
40167,하모니,하모니,ko,2010-01-28,115,0,0,7.714,35,1.5863,"['드라마', '음악']","['CJ Entertainment', 'JK Film']",['KR'],2010.0,1.0,Kang Dae-gyu,"Yunjin Kim, Jang Young-nam, Ji Sung-won, Jeong Soo-young, Lee Da-hee"
40171,전우치,전우치,ko,2009-12-23,136,12000000,0,6.8,135,1.6614,"['모험', '액션', '코미디', '판타지']","['CJ Entertainment', 'Zip Cinema', 'Daemyung Culture Factory', 'United Pictures']",['KR'],2009.0,12.0,Choi Dong-hoon,"Gang Dong-won, Kim Yun-seok, Lim Soo-jung, Yoo Hai-jin, Song Young-chang"
40211,백만장자의 첫사랑,백만장자의 첫사랑,ko,2006-02-09,116,0,0,7.3,85,2.0786,"['드라마', '로맨스']",['SCS Entertainment'],['KR'],2006.0,2.0,Kim Tae-gyun,"Lee Yeon-hee, Hyun Bin, Lim Ju-hwan, Jeong Wook, Lee Han-sol"
40228,1번가의 기적,1번가의 기적,ko,2007-02-15,113,0,0,6.676,17,0.8398,"['코미디', '로맨스']","['CJ Entertainment', 'Doosaboo Film']",['KR'],2007.0,2.0,JK Youn,"Ha Ji-won, Im Chang-jung, Kang Ye-won, Joo Hyun, Jung Doo-hong"
40452,주먹이 운다,주먹이 운다,ko,2005-03-31,121,0,0,7.3,72,1.1063,"['드라마', '액션']","['Sio Film', 'Show East', 'Filmmaker R&K']",['KR'],2005.0,3.0,Ryoo Seung-wan,"Choi Min-sik, Ryoo Seung-bum, Im Won-hee, Cheon Ho-jin, Kim Su-hyun"
40580,순정만화,순정만화,ko,2008-11-27,113,0,0,6.8,51,1.5706,"['코미디', '드라마']","['Chungeorahm Film', 'CJ Entertainment', ""Let's Films""]",['KR'],2008.0,11.0,Ryu Jang-ha,"Yoo Ji-tae, Kim Young-woon, Lee Yeon-hee, Chae Jung-an, Sooyoung Choi"
40735,웨스트 32번가,웨스트 32번가,ko,2007-05-02,86,2500000,0,5.188,8,1.2223,"['스릴러', '범죄']",[],"['US', 'KR']",2007.0,5.0,Michael Kang,"John Cho, Jun Kim, Grace Park, Jung Jun-ho, Jane Kim"
40949,페어러브,페어러브,ko,2010-01-14,117,0,0,5.813,8,0.6104,"['드라마', '코미디']",['Luz y Sonidos'],['KR'],2010.0,1.0,Shin Yeon-shick,"Ahn Sung-ki, Lee Ha-na, Kwon Hyeok-pung, Yoo In-na, Kim Min-kyung"
41178,여기보다 어딘가에,여기보다 어딘가에,ko,2008-08-21,106,0,0,6.2,3,0.4042,"['드라마', '로맨스', '음악']",['KM Culture'],['KR'],2008.0,8.0,Lee Sung-young,"Cha Soo-yeon, Yu Ha-jun, Kim Byeong-ok, Bae Jin-ah, Park Seong-il"
41186,지금 사랑하는 사람과 살고 있습니까?,지금 사랑하는 사람과 살고 있습니까?,ko,2007-08-15,116,0,0,5.2,10,1.8723,"['드라마', '로맨스']","['Cine2000', 'Cinema Service', 'CJ Entertainment', 'October Pictures']","['HK', 'KR']",2007.0,8.0,Chong Yun-su,"Uhm Jung-hwa, Park Yong-woo, Lee Dong-gun, Han Chae-young, Oh Ji-yeong"
41245,박하사탕,박하사탕,ko,2000-01-01,135,0,0,7.513,261,1.6887,['드라마'],"['East Film', 'Dream Venture Capital', 'NHK', 'UniKorea Pictures']","['JP', 'KR']",2000.0,1.0,Lee Chang-dong,"Sul Kyung-gu, Moon So-ri, Kim Yeo-jin, Suh Jung, Go Seo-hee"
41338,그때 그사람들,그때 그사람들,ko,2005-02-03,102,0,0,6.565,46,1.2775,"['코미디', '드라마', '역사', '스릴러']","['Myung Films', 'CJ Entertainment', 'MK Pictures']",['KR'],2005.0,2.0,Im Sang-soo,"Han Suk-kyu, Baek Yoon-sik, Song Jae-ho, Kim Eung-soo, Jo Sang-geon"
41340,깃,깃,ko,2005-01-14,73,0,0,6.889,9,0.4361,['드라마'],['Seoul Broadcasting System'],['KR'],2005.0,1.0,Song Il-gon,"Lee So-yeon, Jang Hyun-sung"
41401,신데렐라,신데렐라,ko,2006-08-17,94,0,0,6.206,51,0.9894,"['공포', '스릴러', '미스터리']","['Mini Film Productions', 'K&Entertainment', 'Showbox']",['KR'],2006.0,8.0,Bong Man-dae,"Shin Se-kyung, Ahn Ah-yung, Do Ji-won, Gyu-ryun Ahn, Jeon So-min"
41441,불꽃처럼 나비처럼,불꽃처럼 나비처럼,ko,2009-09-24,124,0,0,6.1,52,1.2554,"['드라마', '액션', '역사', '로맨스']","['Sidus', 'Michigan Venture Capital', 'CJ Entertainment', 'Boston Investments', 'Showbox']",['KR'],2009.0,9.0,Kim Yong-gyun,"Cho Seung-woo, Soo Ae, Cheon Ho-jin, Sophie Broustal, Choi Jae-woong"
41549,M,M,ko,2007-10-25,109,0,0,5.8,18,0.851,"['드라마', '스릴러', '범죄', '미스터리', '로맨스']","['Core Studio', 'M&FC', 'Production M', 'Chungeorahm Film']",['KR'],2007.0,10.0,Lee Myung-se,"Gang Dong-won, Lee Yeon-hee, Gong Hyo-jin, Im Won-hee, Yoon Ga-hyun"
42304,오이시맨,오이시맨,ko,2009-02-19,98,98,0,7.2,4,1.1571,"['드라마', '음악', '로맨스']",['Sponge'],"['KR', 'JP']",2009.0,2.0,Kim Jeong-jung,"Lee Min-ki, Chizuru Ikewaki, Jung Yu-mi, Park Seong-taek"
42324,조폭 마누라 3,조폭 마누라 3,ko,2006-12-28,115,9000000,0,5.9,48,1.9331,"['코미디', '액션', '드라마']","['Hyun Jin Films', 'Showbox', 'October Pictures']","['HK', 'KR']",2006.0,12.0,Cho Jin-gyu,"Shu Qi, Lee Beom-soo, Hyun Young, Oh Ji-ho, Jo Hee-bong"
42384,가루지기,가루지기,ko,2008-04-30,120,0,0,5.8,42,2.9892,"['코미디', '판타지', '드라마']","['Michigan Venture Capital', 'Prime Entertainment', 'Showbox']",['KR'],2008.0,4.0,Shin Han-sol,"Bong Tae-gyu, Kim Ye-won, Oh Dal-su, Youn Yuh-jung, Jeon Su-gyeong"
42507,베스트셀러,베스트셀러,ko,2010-04-15,117,0,0,5.9,53,1.2374,"['공포', '스릴러', '미스터리']","['EchoFilm', 'Cinergy House', 'Daisy Entertainment', 'Michigan Venture Capital', 'Showbox']",['KR'],2010.0,4.0,Lee Jung-ho,"Uhm Jung-hwa, Ryu Seung-ryong, Lee Do-gyeong, Cho Jin-woong, Lee Sung-min"
42781,킹콩을 들다,킹콩을 들다,ko,2009-07-01,120,0,0,7.6,5,1.0219,['드라마'],"['Next Entertainment World', 'Michigan Venture Capital', 'Mirovision', 'RG Enterworks', 'CL Entertainment', 'CJ Entertainment']",['KR'],2009.0,7.0,Park Gun-yong,"Lee Beom-soo, Jo An, Choi Hee-seo, Kim Min-young, Byun Hee-bong"
43212,내 깡패 같은 애인,내 깡패 같은 애인,ko,2010-05-20,105,800000,4214668,6.8,15,1.0436,"['로맨스', '코미디', '드라마']","['Lotte Entertainment', 'JK Film']",['KR'],2010.0,5.0,Kim Kwang-sik,"Park Joong-hoon, Jung Yu-mi, Park Won-sang, Jeong Woo-hyuk, Jeong In-gi"
43565,므이,므이,ko,2007-07-25,93,3000000,0,5.325,20,1.2849,"['드라마', '공포', '미스터리', '스릴러']","['Phước Sang Film', 'Popcorn Film', 'CJ Entertainment', 'IM Pictures', 'Cinema Service', 'Mirovision']","['KR', 'VN']",2007.0,7.0,Kim Tae-kyung,"Jo An, Cha Ye-ryun, Lee In, Hong So-hee, Anh Thư"
43987,예의없는 것들,예의없는 것들,ko,2006-08-24,121,0,0,6.5,61,1.1114,"['코미디', '액션', '범죄', '스릴러']","['Tube Pictures', 'Lotte Entertainment', 'Core Studio']",['KR'],2006.0,8.0,Park Cheol-hee,"Shin Ha-kyun, Yoon Ji-hye, Kang San, Park Gil-su, Koh Soo-hee"
44262,대한민국 1%,대한민국 1%,ko,2010-05-06,105,0,0,5.3,10,0.8827,"['액션', '드라마', '전쟁']",[],['KR'],2010.0,5.0,Cho Myeong-nam,"Son Byung-ho, Im Won-hee, Lee Ah-i, Kim Min-ki, Park Choong-seon"
44849,아빠가 여자를 좋아해,아빠가 여자를 좋아해,ko,2010-01-14,113,0,0,5.8,13,1.3015,"['코미디', '로맨스']","['Harimao Pictures', 'Showbox']",['KR'],2010.0,1.0,Lee Kwang-jae,"Lee Na-young, Lee Pil-mo, Jung Ae-yeun, Kim Ji-seok, Kim Hee-soo"
45035,왕의 남자,왕의 남자,ko,2005-12-29,119,0,0,7.0,105,1.5384,"['드라마', '역사', '스릴러']","['Cineworld', 'Cinema Service', 'Eagle Pictures']",['KR'],2005.0,12.0,Lee Joon-ik,"Kam Woo-sung, Lee Joon-gi, Jung Jin-young, Kang Sung-yeon, Yoo Hai-jin"
45075,구르믈 버서난 달처럼,구르믈 버서난 달처럼,ko,2010-04-28,111,0,0,6.4,42,1.1404,"['액션', '드라마']","['Achim Pictures', 'Tiger Pictures', 'SK Telecom', 'Michigan Venture Capital', 'M-Line Distribution']",['KR'],2010.0,4.0,Lee Joon-ik,"Cha Seung-won, Hwang Jung-min, Baek Sung-hyun, Han Ji-hye, Ryu Seung-ryong"
45079,4교시 추리영역,4교시 추리영역,ko,2009-08-12,86,0,0,6.0,21,1.4809,"['범죄', '미스터리', '스릴러', '액션']","['Sway Entertainment', 'Lotte Entertainment']",['KR'],2009.0,8.0,Sang-yong Lee,"Yoo Seung-ho, Kang So-ra, Sang-geun Jo, Jeong Seok-yong, Jeon Jun-hong"
45083,10억,10억,ko,2009-08-06,114,0,0,6.4,33,1.8515,"['스릴러', '드라마']","['Sponge', 'Sidus', 'Showbox', 'Iden Pictures']",['KR'],2009.0,8.0,Cho Min-ho,"Park Hae-il, Park Hee-soon, Shin Min-a, Lee Min-ki, Jung Yu-mi"
45089,혈의 누,혈의 누,ko,2005-05-04,119,0,0,7.1,46,1.6434,"['스릴러', '미스터리']","['Sidus', 'Cinema Service', 'Fun and Happiness Film']",['KR'],2005.0,5.0,Kim Dae-seung,"Cha Seung-won, Park Yong-woo, Ji Sung, Yoon Se-a, Choi Jong-won"
45092,부산,부산,ko,2009-10-15,101,0,0,5.5,4,1.5784,"['액션', '드라마']","['Sidus', 'Ozone Film']",['KR'],2009.0,10.0,Park Ji-won,"Kim Young-ho, Yoo Seung-ho, Ko Chang-seok, Cho Jin-woong, Lee Se-na"
45098,슬픔보다 더 슬픈 이야기,슬픔보다 더 슬픈 이야기,ko,2009-03-11,105,0,0,7.394,66,1.483,"['드라마', '로맨스']","['Core Contents Media', 'Showbox']",['KR'],2009.0,3.0,Won Tae-yeon,"Kwon Sang-woo, Lee Bo-young, Lee Beom-soo, Jung Ae-yeun, Lee Han-wi"
45202,하녀,하녀,ko,2010-05-13,107,4000000,0,6.4,340,3.0986,"['스릴러', '드라마']","['Sidus', 'Sidus FNH-Benex Cinema Fund 1', 'Michigan Venture Capital', 'Stareast Digital Laboratory', 'Hanwha Entertainment Fund No. 1', 'Mirovision', 'CJ Entertainment', 'Korean Film Council']",['KR'],2010.0,5.0,Im Sang-soo,"Jeon Do-yeon, Lee Jung-jae, Seo Woo, Youn Yuh-jung, Park Ji-young"
45814,채식주의자,채식주의자,ko,2010-02-18,100,0,0,5.0,10,1.019,"['드라마', '로맨스', '공포']",['Bluetree Pictures'],['KR'],2010.0,2.0,Lim Woo-seong,"Chae Min-seo, Hyun Sung, Kim Yeo-jin, Kim Young-jae, Yoon Ji-hye"
46904,무도리,무도리,ko,2006-09-21,100,0,0,4.0,2,2.1756,['코미디'],"['MBC', 'CJ Entertainment', 'Sidus']",['KR'],2006.0,9.0,Lee Hyung Sun,"Seo Young-hee, Park In-hwan, Choi Joo-bong, Lee Do-hee, Jung Hee-tae"
47748,워낭소리,워낭소리,ko,2009-01-15,75,0,0,7.7,18,0.2075,['다큐멘터리'],"['Indiestory', 'Studio Nurimbo']",['KR'],2009.0,1.0,Lee Chung-ryoul,"Won-gyoon Choi, Sam-soon Lee"
47830,트럭,트럭,ko,2008-09-25,96,0,0,6.6,26,1.4556,"['스릴러', '범죄']","['Sidus', 'Golden Bridge Asset Management', 'Golden Network Asia']","['HK', 'KR']",2008.0,9.0,Kwon Hyung-jin,"Yoo Hai-jin, Jin Goo, Kim Joon-bae, Jang Jun-nyeong, Lee Chae-young"
47833,상사부일체,상사부일체,ko,2007-09-20,125,0,0,4.1,7,0.9397,"['코미디', '액션']","['20th Century Fox Korea', 'Dooson Cinema', 'IM Pictures', 'CJ Entertainment', 'Mirovision']",['KR'],2007.0,9.0,Shim Seung-bo,"Lee Sung-jae, Son Chang-min, Park Sang-myeon, Kong Jeong-hwan, Seo Ji-hye"
47841,방황의 날들,방황의 날들,ko,2007-06-27,83,0,0,6.0,13,0.1856,['드라마'],['Soandbrad'],"['KR', 'US', 'CA']",2007.0,6.0,So Yong Kim,"Jiseon Kim, Taegu Andy Kang, Bokja Kim, Gina You, Mike Park"
47909,시,시,ko,2010-05-13,139,0,349899,7.57,315,1.4447,['드라마'],"['UniKorea Pictures', 'Pinehouse Film']",['KR'],2010.0,5.0,Lee Chang-dong,"Yoon Jeong-hee, David Lee, Kim Hee-ra, Ahn Nae-sang, Kim Yong-taek"
48111,피터팬의 공식,피터팬의 공식,ko,2006-04-13,109,0,0,3.8,5,1.1792,"['드라마', '로맨스']","['LJ Film', 'CJ Entertainment']",['KR'],2006.0,4.0,Cho Chang-ho,"On Ju-wan, Kim Ho-jung, Ok Ji-young, Park Min-ji, Lee Jin-hee"
48355,꿈은 이루어진다,꿈은 이루어진다,ko,2010-05-27,113,0,0,6.6,5,0.6401,['코미디'],[],['KR'],2010.0,5.0,Gye Yun-Sik,"Lee Sung-jae, Jung Kyung-ho, Choi Ji-hyeon, Yoo Tae-woong, Choo Sang-Rok"
48411,어깨너머의 연인,어깨너머의 연인,ko,2007-10-18,100,0,0,5.6,8,1.473,"['코미디', '로맨스']","['Sidus', 'Fuji Television Network', 'AMUSE', 'Showgate', 'Showbox']","['JP', 'KR']",2007.0,10.0,Lee Eon-hee,"Lee Mi-yeon, Lee Tae-ran, Jun Kim, Yoon Je-moon, Marco"
48508,여행자,여행자,ko,2009-10-29,92,0,0,7.3,69,1.1966,['드라마'],"['Gloria Films', 'NOWFILM']","['FR', 'KR']",2009.0,10.0,Ounie Lecomte,"Kim Sae-ron, Park Do-yeon, Ko A-sung, Sul Kyung-gu, Moon Sung-keun"
48593,킬 미,킬 미,ko,2009-11-05,107,0,0,6.4,19,0.5101,"['액션', '드라마', '로맨스']",['Sidus'],['KR'],2009.0,11.0,Yang Jong-hyun,"Shin Hyun-joon, Kang Hye-jung, Kim Hye-ok, Park Cheol-min, Kim Han"
48828,울학교 이티,울학교 이티,ko,2008-09-11,120,0,0,6.5,10,0.899,['코미디'],"['SK Telecom', 'DCG Plus', 'Sovik Venture Capital', 'Finecut']",['KR'],2008.0,9.0,Park Kwang-chun,"Kim Soo-ro, Park Bo-young, Lee Chan-ho, Kim Hyeong-beom, Kim Ki-bang"
49087,이끼,이끼,ko,2010-07-14,162,0,0,6.923,91,1.5089,"['드라마', '스릴러', '범죄', '미스터리']","['Cinema Service', 'CJ Entertainment', 'Sovik Venture Capital', ""Let's Films""]",['KR'],2010.0,7.0,Kang Woo-suk,"Park Hae-il, Jung Jae-young, Yu Jun-sang, Yu Seon, Kim Joon-bae"
49093,사랑,사랑,ko,2007-09-19,104,0,0,6.778,9,0.9014,"['액션', '드라마']","['Lotte Entertainment', 'Taewon Entertainment', 'Jininsa Films', 'AMUSE', 'CJ Entertainment']",['KR'],2007.0,9.0,Kwak Kyung-taek,"Ju Jin-mo, Park Si-yeon, Joo Hyun, Kim Min-jun, Lim Hyun-sung"
